gpsDate,latitude,longitude,Power_Mode,Fuel_Consum,GD_Engine_Temp,Steering_Angle_Speed,Transmission_Type,Vehicle_Speed,Engine_Speed,Brake_Control_Volume,Radar_Cruise_State,Streering_Angle_Degree,Odometer_Reading,Hood_Courtesy,Passenger_AC_Value,Driver_AC_Value,Fuel_Gauge,Rear_Fog_Light,Front_Fog_Light,Lounge_Illum_Light,Front_Dome_Light,Slide_Roof,Passenger_Window_State,RR_Window_State,Driver_Window_State,RL_Window_State,AccelFB,AccelLR
2017-04-07T19:22:37,33.3900217,-84.5828581,0,2.414,88,0.976,1,49.76561879,1678.90625,0,0,-1.5,48801,0,68,65,,,,,,,,,,,0.14356,0.35893
2017-04-07T19:22:38,33.3901823,-84.5829991,0,1.344,87.5,0.732,1,49.6661994,1579.6875,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T19:22:39,33.3903451,-84.5831424,0,1.189,87,0.976,1,50.00795355,1302.34375,0,0,1.5,48801,,,,,,,,,,,,,,0.39479,0.1077
2017-04-07T19:22:40,33.39051,-84.5832813,0,1.7185,87,0.488,1,50.46776823,1298.4375,0,0,-3,,,,,,,,,,,,,,,,
2017-04-07T19:22:41,33.3906749,-84.5834223,0,0.3265,86.5,0.488,1,50.20679233,1304.6875,0,0,-3,48801,,,,,,,1,0,,,,,,-0.21534,0.53838
2017-04-07T19:22:42,33.390842,-84.5835655,0,0.4325,86.5,0.732,1,50.05144953,1381.25,0,0,-1.5,48801,,,,,0,0,,,,,,,,-0.14356,0.50249
2017-04-07T19:22:43,33.3910069,-84.5837088,0,0.2905,86.5,0.732,1,49.88367931,1290.625,0,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T19:22:44,33.3911719,-84.5838498,0,0.414,87,0.488,1,49.84018333,1484.375,0,0,-1.5,48801,,,,,,,,,,,,,,0.21534,0.39482
2017-04-07T19:22:45,33.3913368,-84.5839909,0,1.715,87,0.488,1,50.87787322,1625.78125,0,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:22:46,33.3914996,-84.5841319,0,2.097,87,0.976,1,52.1206156,1340.625,0,0,-1.5,,,,,0,,,,,,,,,,0.46657,0.4666
2017-04-07T19:22:47,33.3916667,-84.5842773,0,1.231,87,0.976,1,53.22665633,1375,0,0,-1.5,48801,,68,65,,,,,,,,,,,,
2017-04-07T19:22:48,33.3918381,-84.5844249,0,0.3855,87,0.488,1,53.36335799,1666.40625,0,0,-3,48801,0,,,,,,,,,,,,,0.28712,0.39482
2017-04-07T19:22:49,33.3920117,-84.5845747,0,2.115,87,0.488,1,54.4134753,1664.84375,0,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:22:50,33.3921897,-84.5847244,0,1.605,86.5,0.488,1,55.19018929,1420.3125,0,0,-3,,,,,,,,,,,,,,,0.25123,0.4666
2017-04-07T19:22:51,33.3923698,-84.5848785,0,0.871,86.5,0.488,1,55.17154816,1430.46875,0,0,-1.5,48801,,,,,,,1,0,,,,,,,
2017-04-07T19:22:52,33.3925521,-84.5850347,0,0.842,86.5,-0.488,1,54.89814483,1418.75,0,0,-3,,,,,,0,0,,,,,,,,0.25123,0.50249
2017-04-07T19:22:53,33.3927344,-84.5851931,0,0.855,86.5,0,1,54.63095522,1410.9375,0,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:22:54,33.3929145,-84.5853516,0,1.5875,86.5,-0.488,1,54.27055993,1391.40625,0,0,-4.5,,,,,,,,,,,,,,,0.57424,0.61016
2017-04-07T19:22:55,33.3930903,-84.5855122,0,1.854,86.5,0,1,54.463185,1415.625,0,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:22:56,33.3932639,-84.5856771,0,1.8465,86.5,0,1,54.51910841,1992.1875,0,0,-3,48801,,,,0,,,,,,,,,,0.39479,0.21537
2017-04-07T19:22:57,33.3934353,-84.5858442,0,3.0195,87,0.244,1,55.15290702,1992.96875,0,0,-1.5,,,68,65,,,,,,,,,,,,
2017-04-07T19:22:58,33.3936046,-84.5860113,0,2.44,87,-0.244,1,55.37038694,1755.46875,0,0,-6,48801,0,,,,,,,,,,,,,0.7178,0.50249
2017-04-07T19:22:59,33.3937739,-84.5861849,0,2.093,87,-0.488,1,55.39524179,1444.53125,0,0,-4.5,,,,,,,,,,,,,,,,
2017-04-07T19:23:00,33.3939431,-84.5863607,0,1.923,87,-0.488,1,55.33931838,1421.09375,0,0,-6,48801,,,,,,,,,,,,,,0.25123,0.43071
2017-04-07T19:23:01,33.3941081,-84.5865408,0,1.1695,87.5,0.732,1,54.68687863,1424.21875,0,0,0,48801,,,,,,,1,0,,,,,,,
2017-04-07T19:23:02,33.3942708,-84.5867231,0,1.263,87.5,0,1,54.24570508,1392.96875,0,0,-3,,,68,65,,0,0,,,,,,,,0.39479,0.32304
2017-04-07T19:23:03,33.3944314,-84.5869076,0,1.3385,88,0.244,1,53.84181381,1398.4375,0,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:04,33.3945877,-84.587092,0,1.419,88.5,-0.976,1,53.42549511,1386.71875,0,0,-6,,,,,,,,,,,,,,,0.43068,0.57427
2017-04-07T19:23:05,33.3947396,-84.5872765,0,0.591,89,-0.244,1,52.80412392,1473.4375,0,0,-4.5,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:06,33.3948893,-84.5874631,0,0.4915,89.5,0.732,1,51.64215979,1482.03125,0,0,-1.5,,,,,,,,,,,,,,,0.10767,0.25126
2017-04-07T19:23:07,33.3950369,-84.5876497,0,0.602,,0.732,1,51.05185715,1453.90625,0,0,-1.5,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:08,33.395178,-84.5878364,,0.5225,90,0.488,1,50.54854649,1335.15625,0,0,-3,,0,,,,,,,,,,,,,0.03589,0.57427
2017-04-07T19:23:09,33.395319,-84.5880187,0,0.2865,90,0.732,1,48.1065577,1117.96875,1.08,0,-3,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:10,33.3954579,-84.588201,0,0.2355,90.5,0.488,1,45.23582279,1040.625,1.18,0,-1.5,,,,,,,,,,,,,,,-1.32793,0.25126
2017-04-07T19:23:11,33.3955903,-84.5883724,0,0.223,90.5,0.976,1,41.70643442,1005.46875,1.46,0,0,48801,,,,,,,1,0,,,,,,,
2017-04-07T19:23:12,33.395714,-84.5885352,0,0.2125,91,0.976,1,38.79220353,954.6875,1.2,0,0,,,68,65,,0,0,,,,,,,,-1.47149,0.07181
2017-04-07T19:23:13,33.395829,-84.5886849,0,0.2015,91,2.196,1,36.10787998,992.96875,0.88,0,3,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:14,33.3959375,-84.5888238,0,0.218,91,0.976,1,34.26862125,995.3125,0.9,0,-1.5,48801,,,,,,,,,,,,,,-0.96903,0.21537
2017-04-07T19:23:15,33.3960395,-84.5889497,0,0.2025,91.5,-0.488,1,32.52878191,971.875,0.98,0,-7.5,,,,,,,,,,,,,,,,
2017-04-07T19:23:16,33.3961372,-84.589069,0,0.194,91.5,-0.488,1,31.09341446,950,0.74,0,-7.5,48801,,,,0,,,,,,,,,,-0.78958,0.61016
2017-04-07T19:23:17,33.3962283,-84.5891797,0,0.209,92,-0.244,1,30.05572457,1008.59375,0.58,0,-6,,,,,,,,,,,,,,,,
2017-04-07T19:23:18,33.3963151,-84.5892904,0,0.22,92,0,1,28.8751193,986.71875,0.82,0,-6,48801,0,,,,,,,,,,,,,-0.89725,0.68194
2017-04-07T19:23:19,33.3963954,-84.5893989,0,0.211,92,0,1,27.17877595,983.59375,1.08,0,-6,48801,,,,,,,,,,,,,,,
2017-04-07T19:23:20,33.3964714,-84.5895052,0,0.21,92,0.244,1,25.07854132,939.84375,1.26,0,-4.5,48802,,,,,,,,,,,,,,-1.29204,0.43071
2017-04-07T19:23:21,33.396543,-84.5896029,0,0.2015,92,0.488,1,22.89131472,989.84375,1.18,0,-4.5,48802,,,,,,,1,0,,,,,,,
2017-04-07T19:23:22,33.3966081,-84.5896984,0,0.211,92.5,0,1,20.33747912,933.59375,1.18,0,-6,48802,,68,65,,0,0,,,,,,,,-1.50738,0.75372
2017-04-07T19:23:23,33.3966667,-84.589783,0,0.2015,92.5,0.488,1,17.86442178,971.09375,1.3,0,-4.5,,,,,,,,,,,,,,,,
2017-04-07T19:23:24,33.3967188,-84.5898589,0,0.197,92.5,0.488,1,14.73892468,836.71875,1.52,0,-1.5,48802,,,,,,,,,,,,,,-1.61505,0.39482
2017-04-07T19:23:25,33.3967643,-84.5899262,0,0.203,92.5,0.488,1,11.29652827,876.5625,1.28,0,-4.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:23:26,33.3968012,-84.5899805,0,0.201,92.5,1.464,1,8.46928935,729.6875,1.3,0,6,48802,,,,0,,,,,,,,,,-1.54327,0.4666
2017-04-07T19:23:27,33.3968294,-84.5900239,0,0.221,92.5,1.22,1,6.250994194,669.53125,0.68,0,6,48802,,68,65,,,,,,,,,,,,
2017-04-07T19:23:28,33.3968511,-84.5900564,0,0.253,92.5,0.976,1,5.132526048,839.84375,0.52,0,6,,0,,,,,,,,,,,,,-0.53835,0.39482
2017-04-07T19:23:29,33.3968663,-84.5900781,0,0.2085,92.5,0.244,1,4.629215382,792.1875,0.6,0,-9,48802,,,,,,,,,,,,,,,
2017-04-07T19:23:30,33.3968793,-84.5900977,0,0.197,92.5,0.488,1,3.106855961,715.625,0.96,0,-9,48802,,,,,,,,,,,,,,-0.86136,0.35893
2017-04-07T19:23:31,33.3968924,-84.590115,0,0.211,92.5,0.732,1,1.112254434,640.625,1.24,0,-9,48802,,,,,,,1,0,,,,,,,
2017-04-07T19:23:32,33.3968989,-84.5901259,0,0.225,92.5,0.732,1,0,670.3125,1.3,0,-9,48802,,68,65,,0,0,,,,,,,,-0.25123,0.35893
2017-04-07T19:23:33,33.3969032,-84.590128,0,0.2105,93,0.732,1,0,657.03125,4.08,0,-9,,,,,,,,,,,,,,,,
2017-04-07T19:23:34,33.3969032,-84.590128,0,0.2115,93,0.732,1,0,655.46875,4.08,0,-9,48802,,,,,,,,,,,,,,0.03589,0.35893
2017-04-07T19:23:35,33.3969032,-84.590128,0,0.223,93,0.732,1,0,652.34375,4.08,0,-9,,,,,,,,,,,,,,,,
2017-04-07T19:23:36,33.3969032,-84.590128,0,0.211,93,0.732,1,0,660.15625,4.08,0,-9,48802,,,,0,,,,,,,,,,0,0.35893
2017-04-07T19:23:37,33.3969032,-84.590128,0,0.225,93,0.732,1,0,653.125,4.08,0,-9,,,68,65,,,,,,,,,,,,
2017-04-07T19:23:38,33.3969054,-84.590128,0,0.212,93,0.732,1,0,653.125,4.08,0,-9,48802,0,,,,,,,,,,,,,-0.03589,0.35893
2017-04-07T19:23:39,33.3969054,-84.5901259,0,0.2115,93,0.732,1,0,653.125,4.06,0,-9,48802,,,,,,,,,,,,,,,
2017-04-07T19:23:40,33.3969054,-84.5901259,0,0.2125,93.5,0.732,1,0,652.34375,4.06,0,-9,,,,,,,,,,,,,,,0,0.39482
2017-04-07T19:23:41,33.3969054,-84.5901237,0,0.2135,93.5,0.732,1,0,645.3125,4.06,0,-9,48802,,,,,,,1,0,,,,,,,
2017-04-07T19:23:42,33.3969054,-84.5901237,0,0.2245,93.5,0.732,1,0,648.4375,4.06,0,-9,,,68,65,,,,,,,,,,,0,0.39482
2017-04-07T19:23:43,33.3969054,-84.5901237,0,0.199,93.5,0.732,1,0,653.125,4.08,0,-9,48802,,,,,0,0,,,,,,,,,
2017-04-07T19:23:44,33.3969076,-84.5901237,0,0.211,93.5,0.732,1,0,649.21875,4.12,0,-9,48802,,,,,,,,,,,,,,-0.10767,0.35893
2017-04-07T19:23:45,33.3969076,-84.5901237,0,0.213,94,0.732,1,0,653.90625,4.16,0,-9,,,,,,,,,,,,,,,,
2017-04-07T19:23:46,33.3969076,-84.5901237,0,0.2115,94,0.732,1,0,650.78125,4.12,0,-9,48802,,,,0,,,,,,,,,,-0.03589,0.43071
2017-04-07T19:23:47,33.3969076,-84.5901237,,0.212,94,0.732,1,0,651.5625,4.12,0,-9,48802,,68,65,,,,,,,,,,,,
2017-04-07T19:23:48,33.3969076,-84.5901237,0,0.2125,,0.732,1,0,649.21875,4.12,0,-9,,,,,,,,,,,,,,,-0.03589,0.39482
2017-04-07T19:23:49,33.3969097,-84.5901215,0,0.2135,94,0.732,1,0,651.5625,4.12,0,-9,48802,0,,,,,,,,,,,,,,
2017-04-07T19:23:50,33.3969097,-84.5901215,0,0.2145,94,0.732,1,0,653.90625,4.1,0,-9,48802,,,,,,,,,,,,,,-0.03589,0.39482
2017-04-07T19:23:51,33.3969097,-84.5901215,0,0.212,94,0.732,1,0,650.78125,4.1,0,-9,48802,,,,,,,1,0,,,,,,,
2017-04-07T19:23:52,33.3969119,-84.5901215,0,0.2125,94,0.732,1,0,651.5625,4.1,0,-9,,,,,,,,,,,,,,,-0.03589,0.39482
2017-04-07T19:23:53,33.3969119,-84.5901215,0,0.214,94,0.732,1,0,653.125,4.12,0,-9,48802,,,,,0,0,,,,,,,,,
2017-04-07T19:23:54,33.3969119,-84.5901215,0,0.2125,94,0.732,1,0,646.09375,4.12,0,-9,48802,,,,,,,,,,,,,,0,0.35893
2017-04-07T19:23:55,33.3969119,-84.5901194,0,0.213,94,0.732,1,0,646.875,4.12,0,-9,,,,,,,,,,,,,,,,
2017-04-07T19:23:56,33.3969119,-84.5901194,0,0.2145,94,0.732,1,0,650,4.08,0,-9,48802,,,,0,,,,,,,,,,-0.03589,0.35893
2017-04-07T19:23:57,33.3969119,-84.5901194,0,0.2115,94,0.732,1,0,648.4375,4.2,0,-9,,,68,65,,,,,,,,,,,,
2017-04-07T19:23:58,33.3969119,-84.5901172,0,0.213,94,0.732,1,0,653.90625,4.58,0,-9,48802,,,,,,,,,,,,,,0,0.32304
2017-04-07T19:23:59,33.3969141,-84.5901172,0,0.2135,94,0.732,1,0,653.90625,4.58,0,-9,,0,,,,,,,,,,,,,,
2017-04-07T19:24:00,33.3969141,-84.5901172,0,0.214,94,0.732,1,0,649.21875,4.6,0,-9,48802,,,,,,,,,,,,,,-0.07178,0.39482
2017-04-07T19:24:01,33.3969141,-84.5901172,0,0.216,94,0.732,1,0,652.34375,4.82,0,-9,,,,,,,,1,0,,,,,,,
2017-04-07T19:24:02,33.3969141,-84.5901172,0,0.2135,94,0.732,1,0,648.4375,4.84,0,-9,48802,,68,65,,,,,,,,,,,-0.07178,0.39482
2017-04-07T19:24:03,33.3969141,-84.5901172,0,0.217,94,0.732,1,0,653.125,4.84,0,-9,48802,,,,,0,0,,,,,,,,,
2017-04-07T19:24:04,33.3969141,-84.590115,0,0.2135,94,0.732,1,0,646.09375,2.06,0,-9,,,,,,,,,,,,,,,-0.03589,0.39482
2017-04-07T19:24:05,33.3969141,-84.590115,0,0.215,94,0.732,1,0,653.125,2.14,0,-9,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:06,33.3969141,-84.590115,0,0.2145,94,0.732,1,0,655.46875,2.18,0,-10.5,48802,,,,,,,,,,,,,,-0.03589,0.43071
2017-04-07T19:24:07,33.3969141,-84.590115,0,0.214,94,0.732,1,0,650,2.18,0,-10.5,,,,,,,,,,,,,,,0,0.35893
2017-04-07T19:24:08,33.3969141,-84.590115,0,0.216,94.5,0.732,1,0,654.6875,2.08,0,-12,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:09,33.3969141,-84.590115,0,0.217,94,0.732,1,0,654.6875,2.08,0,-12,,0,,,,,,,,,,,,,,
2017-04-07T19:24:10,33.3969141,-84.590115,0,0.2155,94.5,0.732,1,0,650.78125,2.12,0,-12,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:11,33.3969141,-84.590115,0,0.2175,94,0.732,1,0,654.6875,2.12,0,-12,48802,,,,,,,1,0,,,,,,,
2017-04-07T19:24:12,33.3969141,-84.590115,0,0.216,94,0.732,1,0,645.3125,2.14,0,-12,,,68,65,,,,,,,,,,,,
2017-04-07T19:24:13,33.3969141,-84.590115,0,0.2195,94.5,0.732,1,0,652.34375,2.2,0,-12,48802,,,,,0,0,,,,,,,,,
2017-04-07T19:24:14,33.3969141,-84.590115,,0.229,94.5,0.732,1,0,650.78125,2.22,0,-12,,,,,,,,,,,,,,,-0.07178,0.43071
2017-04-07T19:24:15,33.3969141,-84.590115,0,0.216,94.5,0.732,1,0,646.09375,2.24,0,-12,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:16,33.3969141,-84.590115,0,0.2165,94.5,0.732,1,0,650.78125,2.28,0,-12,48802,,,,0,,,,,,,,,,,
2017-04-07T19:24:17,33.3969141,-84.590115,0,0.217,94.5,0.732,1,0,650.78125,2.3,0,-12,,,,,,,,,,,,,,,,
2017-04-07T19:24:18,33.3969141,-84.590115,0,0.217,94.5,0.732,1,0,653.90625,2.3,0,-12,48802,,,,,,,,,,,,,,0,0.39482
2017-04-07T19:24:19,33.3969141,-84.590115,0,0.217,94.5,0.732,1,0,649.21875,2.34,0,-12,,0,,,,,,,,,,,,,,
2017-04-07T19:24:20,33.3969141,-84.590115,0,0.2325,94.5,0.732,1,0,647.65625,2.34,0,-12,48802,,,,,,,,,,,,,,-0.03589,0.35893
2017-04-07T19:24:21,33.3969119,-84.590115,0,0.2305,,1.464,1,0,621.09375,0.02,0,184.5,,,,,,,,,,,,,,,,
2017-04-07T19:24:22,33.3969119,-84.590115,0,0.225,94.5,9.272,1,1.882754712,655.46875,0.02,0,465,48802,,68,65,,,,1,0,,,,,,0.43068,-0.14353
2017-04-07T19:24:23,33.3969141,-84.5901172,0,0.643,94.5,17.08,1,5.163594607,1310.9375,0.02,0,294,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:24,33.3969227,-84.5901194,0,0.7695,94.5,-3.904,1,7.82306331,1785.15625,0,0,-52.5,48802,,,,,0,0,,,,,,,,1.4356,0.53838
2017-04-07T19:24:25,33.3969423,-84.5901237,,1.02,94.5,-6.1,1,11.34002426,1582.03125,0,0,-64.5,,,,,,,,,,,,,,,,
2017-04-07T19:24:26,33.3969727,-84.5901411,0,0.846,94.5,-8.296,1,13.33462579,1644.53125,0,0,-72,48802,,,,0,,,,,,,,,,0.3589,1.39974
2017-04-07T19:24:27,33.3970095,-84.5901736,0,0.2785,94,-4.392,1,13.89385986,1068.75,0,0,-40.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:28,33.3970508,-84.590217,0,0.204,94,-3.66,1,13.81929532,950.78125,0,0,-28.5,,,,,,,,,,,,,,,0,0.68194
2017-04-07T19:24:29,33.3970877,-84.5902669,0,0.201,93.5,-1.464,1,13.75094448,950.78125,0,0,-18,,0,,,,,,,,,,,,,,
2017-04-07T19:24:30,33.3971224,-84.590319,0,0.2025,93.5,-0.488,1,13.73851706,945.3125,0,0,-7.5,48802,,,,,,,,,,,,,,0.03589,0.32304
2017-04-07T19:24:31,33.3971571,-84.5903733,0,0.194,,5.856,1,12.65733119,928.90625,0.78,0,46.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:32,33.3971897,-84.5904275,0,0.199,93.5,12.688,1,11.13497176,864.84375,0.7,0,111,48802,,68,65,,,,,,,,,,,-0.82547,-0.53832
2017-04-07T19:24:33,33.3972244,-84.5904731,0,0.195,93,11.224,1,9.662322039,767.1875,0,0,115.5,,,,,,,,1,0,,,,,,,
2017-04-07T19:24:34,33.3972591,-84.5905035,0,0.2105,93.5,14.64,1,10.20291498,803.90625,0,0,142.5,48802,,,,,0,0,,,,,,,,0.03589,-0.68188
2017-04-07T19:24:35,33.3972938,-84.5905252,0,0.2185,93,18.3,1,10.88642329,864.84375,0,0,172.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:36,33.3973351,-84.5905339,0,0.7345,93,21.472,1,12.89345224,1264.84375,0,0,169.5,,,,,0,,,,,,,,,,0.43068,-2.00981
2017-04-07T19:24:37,33.3973763,-84.5905273,0,0.693,93,20.252,1,15.07446512,1491.40625,0,0,114,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:38,33.3974219,-84.5905013,0,1.3655,93,9.028,1,18.5044341,1589.0625,0,0,54,,,,,,,,,,,,,,,1.29204,-1.50735
2017-04-07T19:24:39,33.3974674,-84.5904514,0,1.438,93,3.416,1,21.22603993,1556.25,0,0,15,48802,0,,,,,,,,,,,,,,
2017-04-07T19:24:40,33.397513,-84.5903819,,1.2155,93,1.464,1,23.661815,1504.6875,0,0,9,,,,,,,,,,,,,,,0.89725,-0.53832
2017-04-07T19:24:41,33.3975629,-84.5902973,0,1.143,92.5,1.22,1,25.96088841,1403.125,0,0,4.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:42,33.397615,-84.5901997,0,1.2505,92.5,0.976,1,28.28481667,1424.21875,0,0,3,48802,,68,65,,,,,,,,,,,1.00492,-0.07175
2017-04-07T19:24:43,33.3976693,-84.5900955,0,1.302,,0.488,1,30.30427305,1295.3125,0,0,-1.5,,,,,,,,1,0,,,,,,,
2017-04-07T19:24:44,33.3977279,-84.5899783,0,1.2325,92.5,0.732,1,32.1559592,1315.625,0,0,-1.5,48802,,,,,0,0,,,,,,,,0.78958,0.21537
2017-04-07T19:24:45,33.397793,-84.5898568,0,1.298,92.5,1.22,1,34.33697208,1385.15625,0,0,0,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:46,33.3978624,-84.5897244,,1.7615,92.5,0.244,1,36.48691641,1432.8125,0,0,-4.5,,,,,0,,,,,,,,,,1.04081,0.4666
2017-04-07T19:24:47,33.397934,-84.5895855,0,0.391,92.5,0.244,1,37.12071502,1110.9375,0,0,-4.5,48802,,,,,,,,,,,,,,-0.03589,0.4666
2017-04-07T19:24:48,33.39801,-84.5894379,0,0.2305,92.5,0.488,1,37.45004176,1295.3125,0,0,-3,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:49,33.3980903,-84.5892882,0,0.4325,92.5,0.488,1,38.12112264,1221.09375,0,0,-1.5,,,,,,,,,,,,,,,0.14356,0.39482
2017-04-07T19:24:50,33.3981727,-84.5891385,0,0.431,93,0.976,1,38.81084467,1213.28125,0,0,-1.5,48802,0,,,,,,,,,,,,,,
2017-04-07T19:24:51,33.3982552,-84.5889844,0,0.5025,93,1.464,1,39.69319176,1230.46875,0,0,0,,,,,,,,,,,,,,,0.25123,0.28715
2017-04-07T19:24:52,33.3983398,-84.5888281,,0.506,93,0.488,1,40.55689772,1257.03125,0,0,-1.5,48802,,68,65,,,,,,,,,,,,
2017-04-07T19:24:53,33.3984245,-84.5886675,0,0.515,93,0.976,1,41.18448262,1275,0,0,0,48802,,,,,,,1,0,,,,,,0.17945,0.14359
2017-04-07T19:24:54,33.3985135,-84.5885026,0,0.4385,93,1.22,1,41.81206753,1300.78125,0,0,0,48802,,,,,,,,,,,,,,,
2017-04-07T19:24:55,33.3986024,-84.5883355,0,0.437,93,0.488,1,42.30916448,1308.59375,0,0,-3,,,,,,0,0,,,,,,,,0.07178,0.4666
2017-04-07T19:24:56,33.3986914,-84.5881641,0,0.267,93,0.244,1,42.54528553,1051.5625,0,0,-3,48802,,,,0,,,,,,,,,,,
2017-04-07T19:24:57,33.3987826,-84.5879926,0,0,93,0.732,1,41.30875686,1056.25,1.08,0,-1.5,48802,,,,,,,,,,,,,,-1.29204,0.28715
2017-04-07T19:24:58,33.3988737,-84.587819,0,0,93,0.488,1,38.52501392,1203.90625,1.06,0,-1.5,,,,,,,,,,,,,,,,
2017-04-07T19:24:59,33.3989648,-84.5876541,0,0,93,1.464,1,36.50555754,1399.21875,0.72,0,1.5,48802,,,,,,,,,,,,,,-0.93314,0.21537
2017-04-07T19:25:00,33.3990495,-84.5874978,0,0,93,1.22,1,34.44260519,1303.90625,0.74,0,-1.5,,0,,,,,,,,,,,,,,
2017-04-07T19:25:01,33.3991298,-84.5873503,,0,93,0.244,1,33.49812097,1256.25,0.62,0,-3,48802,,,,,,,,,,,,,,-0.61013,0.57427
2017-04-07T19:25:02,33.3992057,-84.5872114,0,0,93,0.488,1,31.28603953,1177.34375,0.88,0,-3,48802,,68,65,,,,,,,,,,,,
2017-04-07T19:25:03,33.3992773,-84.5870768,0,0,93,0.732,1,29.11124036,1176.5625,0.98,0,0,,,,,,,,1,0,,,,,,-1.32793,0.35893
2017-04-07T19:25:04,33.3993468,-84.586951,0,0,92.5,0.976,1,26.14729977,1210.9375,1.42,0,0,48802,,,,,,,,,,,,,,,
2017-04-07T19:25:05,33.3994119,-84.5868338,0,0.292,92.5,0.976,1,22.48742345,1123.4375,1.66,0,0,48802,,,,,0,0,,,,,,,,-1.97395,0.25126
2017-04-07T19:25:06,33.3994683,-84.5867274,0,0.2575,92.5,0.732,1,19.58561998,1050,1.52,0,0,,,,,,,,,,,,,,,,
2017-04-07T19:25:07,33.3995161,-84.5866363,0,0.2365,92,0.732,1,15.9505985,942.96875,1.34,0,-1.5,48802,,68,65,,,,,,,,,,,-1.57916,0.43071
2017-04-07T19:25:08,33.3995573,-84.5865603,0,0.224,92,0.732,1,13.24763382,874.21875,0.9,0,-1.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:25:09,33.399592,-84.5864952,0,0.2485,92,0.488,1,11.01069753,864.84375,1.02,0,-7.5,,,,,,,,,,,,,,,-1.14848,0.4666
2017-04-07T19:25:10,33.3996202,-84.5864431,0,0.226,92,0.976,1,8.382297383,741.40625,0.92,0,1.5,48802,0,,,,,,,,,,,,,,
2017-04-07T19:25:11,33.3996441,-84.5863997,,0.2435,92,0.976,1,6.493328959,649.21875,0.86,0,1.5,,,,,,,,,,,,,,,-0.86136,0.61016
2017-04-07T19:25:12,33.3996615,-84.586365,,0.2775,92,0.976,1,3.672303746,807.03125,1.2,0,0,48802,,,,,,,,,,,,,,,
2017-04-07T19:25:13,33.3996766,-84.586339,0,0.2195,92,0.732,1,1.801976457,627.34375,1,0,0,48802,,,,,,,1,0,,,,,,-0.82547,0.4666
2017-04-07T19:25:14,33.3996853,-84.5863238,0,0.225,92,0.732,1,0,650.78125,0.98,0,0,,,,,,,,,,,,,,,,
2017-04-07T19:25:15,33.3996875,-84.5863173,0,0.2295,92,0.732,1,0,660.15625,0.98,0,0,48802,,,,,0,0,,,,,,,,0,0.50249
2017-04-07T19:25:16,33.3996897,-84.5863151,0,0.214,92,0.732,1,0,660.15625,0.98,0,-1.5,48802,,,,0,,,,,,,,,,,
2017-04-07T19:25:17,33.3996897,-84.5863151,0,0.213,92,0.732,1,0,654.6875,1.04,0,-1.5,48802,,68,65,,,,,,,,,,,0.03589,0.43071
2017-04-07T19:25:18,33.3996897,-84.5863151,0,0.213,92,0.732,1,0,654.6875,1.18,0,-3,,,,,,,,,,,,,,,,
2017-04-07T19:25:19,33.3996897,-84.5863151,0,0.2275,92.5,0.732,1,0,652.34375,1.28,0,-3,48802,,,,,,,,,,,,,,0.07178,0.4666
2017-04-07T19:25:20,33.3996918,-84.5863173,0,0.215,92.5,0.732,1,0,653.125,1.34,0,-3,48802,0,,,,,,,,,,,,,,
2017-04-07T19:25:21,33.3996918,-84.5863173,0,0.217,92.5,0.732,1,0,653.125,2.34,0,-6,,,,,,,,,,,,,,,0.03589,0.43071
2017-04-07T19:25:22,33.3996918,-84.5863173,0,0.2155,92.5,0.732,1,0,652.34375,2.04,0,-4.5,48802,,,,,,,,,,,,,,,
2017-04-07T19:25:23,33.3996918,-84.5863173,0,0.217,,0.732,1,0,651.5625,2.02,0,-4.5,,,,,,,,1,0,,,,,,0.07178,0.50249
2017-04-07T19:25:24,33.399694,-84.5863194,0,0.2185,92.5,0.732,1,0,653.125,1.96,0,-4.5,48802,,,,,,,,,,,,,,,
